appid,name,header_image,website,release_date,is_free,price,currency,about_the_game,short_description,detailed_description,dlc_count,achievements,recommendations,windows,mac,linux,metacritic_score,metacritic_url,support_url,support_email,interface_languages,audio_languages,developers,publishers,category_ids,category_descriptions,genre_ids,genre_descriptions
7110,Jade Empire™: Special Edition,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/7110/header.jpg?t=1777494940,http://www.bioware.com/en/games/#previous-games,2007-02-27,False,14.99,EUR,"Step into the role of an aspiring martial-arts master and follow the path of the open palm or the closed fist. In this multi-award-winning action-RPG, your choices and actions will determine the fate of the entire Jade Empire. Will you prevent the destruction of this beautiful land, or will you crush it beneath your heel? Are you a warrior who uses his strength and fighting mastery to bring peace, or will you instead use your power to bring pain and ruin? The choice is yours. The Original Award Winning Jade Empire An incredible, engaging story that makes you the noble hero or the treacherous villain! A wealth of fascinating characters to interact with. Beautiful, mysterious lands to explore, discover, and save...or conquer. A rich blend of role-playing and exciting real-time combat. New monsters and enemies. New fighting styles. Customizable, intuitive controls including support for game-pads and keyboard/mouse. Increased graphics resolutions and new visual effects. Improved combat AI and difficulty levels. New world map interface.",Step into the role of an aspiring martial-arts master and follow the path of the open palm or the closed fist.,"Step into the role of an aspiring martial-arts master and follow the path of the open palm or the closed fist. In this multi-award-winning action-RPG, your choices and actions will determine the fate of the entire Jade Empire. Will you prevent the destruction of this beautiful land, or will you crush it beneath your heel? Are you a warrior who uses his strength and fighting mastery to bring peace, or will you instead use your power to bring pain and ruin? The choice is yours. The Original Award Winning Jade Empire An incredible, engaging story that makes you the noble hero or the treacherous villain! A wealth of fascinating characters to interact with. Beautiful, mysterious lands to explore, discover, and save...or conquer. A rich blend of role-playing and exciting real-time combat. New monsters and enemies. New fighting styles. Customizable, intuitive controls including support for game-pads and keyboard/mouse. Increased graphics resolutions and new visual effects. Improved combat AI and difficulty levels. New world map interface.",0,0,1883,True,False,False,81,https://www.metacritic.com/game/pc/jade-empire-special-edition?ftag=MCD-06-10aaa1f,,,"English, French, German, Italian, Spanish - Spain",,BioWare,"BioWare, Electronic Arts","2, 18, 62","Single-player, Partial Controller Support, Family Sharing",3,RPG
7200,Trackmania United Forever,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/7200/header.jpg?t=1680016410,http://www.tm-united.com/,2008-04-16,False,29.99,EUR,"TrackMania is the most entertaining car racing game ever. Millions of players play it in single or multiplayer modes. TrackMania United Forever is the ultimate TrackMania edition thanks to the numerous additions and innovations it has to offer. This version brings together all the environments of the series and comes with a huge, enriched single-player campaign including 4 different modes and 420 progressively difficult tracks.Drive at mind-blowing speed on today's most spectacular tracks. Soaring jumps, loops, hairpin bends, turbo boosts, track-breakers, rails and ramps...every track delivers a new and intense experience, offering sensational gaming across single and multiplayer modes.Features:4 single player modes (Race, Platform, Stunt and Puzzle) on 420 spectacular progressively challenging tracks. 7 types of vehicles offering different gameplay and driving experiences in 7 TrackMania environments - of which one, Stadium, is compatible with the free game, TrackMania Nations Forever Solo and team based multiplayer modes. Join millions of players online on the TrackMania servers. A spectacular graphics update for the three historic environments (Desert, Snow and Rally. Integrated peer-to-peer sharing system to showcase all of your customizations with your opponents (modified vehicles, avatar...). Earn ""Coppers"", the virtual currency of TrackMania players, by winning medals in solo mode or by trading your TrackMania creations with other players (cars, skins, tracks, videos...) Official rankings in solo and multiplayer. In solo play, along with earning medals for great racing, you can participate in official rankings by recording your best times on the game's tracks. Create your own tracks, vehicles and videos with the TrackMania editors, paint shop and movie studio! Continue with all your data from TrackMania Nations Forever, including medals, ladder positions, scores, and friends.",TrackMania is the most entertaining car racing game ever. Millions of players play it in single or multiplayer modes. TrackMania United Forever is the ultimate TrackMania edition thanks to the numerous additions and innovations it has to offer.,"TrackMania is the most entertaining car racing game ever. Millions of players play it in single or multiplayer modes. TrackMania United Forever is the ultimate TrackMania edition thanks to the numerous additions and innovations it has to offer. This version brings together all the environments of the series and comes with a huge, enriched single-player campaign including 4 different modes and 420 progressively difficult tracks.Drive at mind-blowing speed on today's most spectacular tracks. Soaring jumps, loops, hairpin bends, turbo boosts, track-breakers, rails and ramps...every track delivers a new and intense experience, offering sensational gaming across single and multiplayer modes.Features:4 single player modes (Race, Platform, Stunt and Puzzle) on 420 spectacular progressively challenging tracks. 7 types of vehicles offering different gameplay and driving experiences in 7 TrackMania environments - of which one, Stadium, is compatible with the free game, TrackMania Nations Forever Solo and team based multiplayer modes. Join millions of players online on the TrackMania servers. A spectacular graphics update for the three historic environments (Desert, Snow and Rally. Integrated peer-to-peer sharing system to showcase all of your customizations with your opponents (modified vehicles, avatar...). Earn ""Coppers"", the virtual currency of TrackMania players, by winning medals in solo mode or by trading your TrackMania creations with other players (cars, skins, tracks, videos...) Official rankings in solo and multiplayer. In solo play, along with earning medals for great racing, you can participate in official rankings by recording your best times on the game's tracks. Create your own tracks, vehicles and videos with the TrackMania editors, paint shop and movie studio! Continue with all your data from TrackMania Nations Forever, including medals, ladder positions, scores, and friends.",0,0,2485,True,False,False,80,https://www.metacritic.com/game/pc/trackmania-united?ftag=MCD-06-10aaa1f,https://support.ubi.com/en-US/,,"English, French, German, Italian, Spanish - Spain, Portuguese - Portugal, Japanese, Traditional Chinese, Korean, #lang_slovakian, Dutch, Russian, Hungarian, Czech, Polish",,Nadeo,Ubisoft,"2, 1, 17, 62","Single-player, Multi-player, Includes level editor, Family Sharing",9,Racing
7210,"Runaway, A Road Adventure",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/7210/header.jpg?t=1650986919,http://www.runaway-thegame.com/,2007-03-14,False,4.99,EUR,"New York, 2000......Without knowing how or why, Brian, a student on the verge of graduating from college, is attacked by Mafia gangsters. During his desperate getaway, in the company of a mysterious striptease dancer, he ends up meeting a wide range of unusual characters. But which ones are trying to help him and which ones are planning to blow his head off? You will have to be very ingenious to figure it out, without forgetting that nobody is who they seem in this explosive mixture of murder, money, ambition, santeria rituals and deception...a whole lot of deception. Approximately 100 settings that are visually rich, containing 30 interactive characters. Characters with soft edges, real-time lighting and shading effects, camera changes, panoramic shots and more. High-quality stereo sound, an original soundtrack with over 24 songs. 3D characters with a cartoon look and high-impact visual features that include 2D and 3D in an unmatchable style.","New York, 2000......Without knowing how or why, Brian, a student on the verge of graduating from college, is attacked by Mafia gangsters. During his desperate getaway, in the company of a mysterious striptease dancer, he ends up meeting a wide range of unusual characters.","New York, 2000......Without knowing how or why, Brian, a student on the verge of graduating from college, is attacked by Mafia gangsters. During his desperate getaway, in the company of a mysterious striptease dancer, he ends up meeting a wide range of unusual characters. But which ones are trying to help him and which ones are planning to blow his head off? You will have to be very ingenious to figure it out, without forgetting that nobody is who they seem in this explosive mixture of murder, money, ambition, santeria rituals and deception...a whole lot of deception. Approximately 100 settings that are visually rich, containing 30 interactive characters. Characters with soft edges, real-time lighting and shading effects, camera changes, panoramic shots and more. High-quality stereo sound, an original soundtrack with over 24 songs. 3D characters with a cartoon look and high-impact visual features that include 2D and 3D in an unmatchable style.",0,0,677,True,False,False,74,https://www.metacritic.com/game/pc/runaway-a-road-adventure?ftag=MCD-06-10aaa1f,,,"English, French","English, French",Pendulo Studios,Focus Entertainment,"2, 62","Single-player, Family Sharing",25,Adventure
7220,"Runaway, The Dream of The Turtle",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/7220/header.jpg?t=1650987235,http://www.runaway-thegame.com/,2007-03-14,False,4.99,EUR,"Travel to the four corners of the world with Brian and Gina in a crazy story packed full of surprises. Pirates, spies, surfers, soldiers, and even aliens get in on the act - all combining to create a wonderfully rewarding experience to savour and remember forever! With loveable characters, rib-cracking humour, brain-tickling puzzles and stunning graphics, Runaway, The Dream of the Turtle is a glorious sight to behold. Runaway, The Dream of the Turtle is an adventure game that is a pure pleasure to play. A beautifully produced adventure game, with rich scenarios, ever-present humour and captivating puzzles. Hundreds of places to explore throughout the world. Over an hour of superb animated sequences bring to life the intrigue, plot twists and many comic moments. High quality sound featuring cinema quality dubbing, as well an original and hugely inspirational soundtrack with both vocal and instrumental tracks.","Travel to the four corners of the world with Brian and Gina in a crazy story packed full of surprises. Pirates, spies, surfers, soldiers, and even aliens get in on the act - all combining to create a wonderfully rewarding experience to savour and remember forever!","Travel to the four corners of the world with Brian and Gina in a crazy story packed full of surprises. Pirates, spies, surfers, soldiers, and even aliens get in on the act - all combining to create a wonderfully rewarding experience to savour and remember forever! With loveable characters, rib-cracking humour, brain-tickling puzzles and stunning graphics, Runaway, The Dream of the Turtle is a glorious sight to behold. Runaway, The Dream of the Turtle is an adventure game that is a pure pleasure to play. A beautifully produced adventure game, with rich scenarios, ever-present humour and captivating puzzles. Hundreds of places to explore throughout the world. Over an hour of superb animated sequences bring to life the intrigue, plot twists and many comic moments. High quality sound featuring cinema quality dubbing, as well an original and hugely inspirational soundtrack with both vocal and instrumental tracks.",0,0,335,True,False,False,,,,,"English, French",,Pendulo Studios,Focus Entertainment,"2, 62","Single-player, Family Sharing",25,Adventure
7260,Loki,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/7260/header.jpg?t=1562029560,,2007-10-05,False,9.99,EUR,"A fantasy voyage through the great mythologies, Loki allows the player to take on the role of one of the four heroes of the game, each drawn from a different mythology: a mighty Norse fighter, a fierce Greek warrior, a powerful Egyptian magician or an Aztec shaman who masters the secrets of the spirit world. Whatever hero the player adopts, he must come to the aid of the gods he worships. He will come to realize that behind the chaos that is threatening his world lies Seth, the Egyptian god of darkness and evil, who has returned from the kingdom of the dead. The hero must therefore undertake an epic journey across the various epochs and myths. He will fight a multitude of monsters of all shapes and sizes, and even overthrow a few gods, on his way to preventing Seth establish his wicked reign. An epic adventure across four great mythologies - Aztec, Egyptian, Greek and Norse - allowing the player to live through many of the key episodes that mark these cultures (the siege of Troy, Ragnarok, ......) and setting him in the path of the most prominent figures within each episode (Achilles, Thor, Akhenaton...) Choose from four different heroes with radically different attributes and powers. Each hero has a vast array of spells and skills to help him through his quest. More than 100 monsters of all shapes and sizes. Dare to take on mythological creatures that struck fear into the hearts of our ancestors (Fenrir the giant wolf, the Minotaur in his labyrinth, ...) Innumerable story lines through random generation of decors and items, so that nobody lives the same experience and allowing the game to be played many times without the hero ever having the same set of weapons, armour or spells. Weapons, being made of two parts (loosely «handle» + «cutting edge») and from different materials, can be customised at the village forge to change characteristics. Magic runes, found along the way, can multiply a weapon's power.","A fantasy voyage through the great mythologies, Loki allows the player to take on the role of one of the four heroes of the game, each drawn from a different mythology: a mighty Norse fighter, a fierce Greek warrior, a powerful Egyptian magician or an Aztec shaman who masters the secrets of the spirit world.","A fantasy voyage through the great mythologies, Loki allows the player to take on the role of one of the four heroes of the game, each drawn from a different mythology: a mighty Norse fighter, a fierce Greek warrior, a powerful Egyptian magician or an Aztec shaman who masters the secrets of the spirit world. Whatever hero the player adopts, he must come to the aid of the gods he worships. He will come to realize that behind the chaos that is threatening his world lies Seth, the Egyptian god of darkness and evil, who has returned from the kingdom of the dead. The hero must therefore undertake an epic journey across the various epochs and myths. He will fight a multitude of monsters of all shapes and sizes, and even overthrow a few gods, on his way to preventing Seth establish his wicked reign. An epic adventure across four great mythologies - Aztec, Egyptian, Greek and Norse - allowing the player to live through many of the key episodes that mark these cultures (the siege of Troy, Ragnarok, ......) and setting him in the path of the most prominent figures within each episode (Achilles, Thor, Akhenaton...) Choose from four different heroes with radically different attributes and powers. Each hero has a vast array of spells and skills to help him through his quest. More than 100 monsters of all shapes and sizes. Dare to take on mythological creatures that struck fear into the hearts of our ancestors (Fenrir the giant wolf, the Minotaur in his labyrinth, ...) Innumerable story lines through random generation of decors and items, so that nobody lives the same experience and allowing the game to be played many times without the hero ever having the same set of weapons, armour or spells. Weapons, being made of two parts (loosely «handle» + «cutting edge») and from different materials, can be customised at the village forge to change characteristics. Magic runes, found along the way, can multiply a weapon's power.",0,0,217,True,False,False,61,https://www.metacritic.com/game/pc/loki?ftag=MCD-06-10aaa1f,,,English,,Cyanide Studios,,"2, 1, 62","Single-player, Multi-player, Family Sharing",3,RPG
7340,Azada,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/7340/header.jpg?t=1764676175,http://www.bigfishgames.com/download-games/1689/azada/index.html,2010-04-21,False,9.99,EUR,"Trapped in a magical puzzle book, the adventurous Titus needs your help to release him from his spell. To do this, you must solve the tricky puzzles of Azada™. Crack the series of puzzles and fill in the missing pages of the enchanted book to free Titus from his prison. Loads of unique puzzles to solve. Boss Puzzles and surprises along the way. Hidden clues unlock levels!","Trapped in a magical puzzle book, the adventurous Titus needs your help to release him from his spell. To do this, you must solve the tricky puzzles of Azada™. Crack the series of puzzles and fill in the missing pages of the enchanted book to free Titus from his prison. Loads of unique puzzles to solve.","Trapped in a magical puzzle book, the adventurous Titus needs your help to release him from his spell. To do this, you must solve the tricky puzzles of Azada™. Crack the series of puzzles and fill in the missing pages of the enchanted book to free Titus from his prison. Loads of unique puzzles to solve. Boss Puzzles and surprises along the way. Hidden clues unlock levels!",0,0,0,True,False,False,,,,,English,,Big Fish Games,BFG Entertainment,"2, 62","Single-player, Family Sharing","4, 23","Casual, Indie"
7510,X-Blades,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/7510/header.jpg?t=1718187381,http://www.x-blades.com/,2009-04-30,False,12.79,EUR,"In X-Blades, the player takes on the role of the enchanting heroine Ayumi, who survives a breathtaking dance of blades through the Hordes of Darkness. The long-haired beautiful anime, with her pistol blades and mind-blowing leaps, whirls and swirls from one fantastic level to the next.In brief: An anime-style, opulent hack n' slay spectacle for fans of entertaining action games. X-Blades creates a fantastic universe around the attractive heroine, who has to fend off innumerable monsters and imposing boss opponents with her power and tactics. A long list of all sorts of magic spells widens the range of potential forms of attack. Once Ayumi has collected enough experience points, she can activate new skills. The anime-style level design is what really gives X-Blades its special flair. Around 40 magical indoor and outdoor worlds dazzle in an enthralling rhapsody of color. Action and magical effects are impressively incorporated through the use of cinema stylistics such as bullet time or motion blurring.Offense is the best form of defense!Forget the competition - I'll give you all the action you'll ever need! OK... I am a treasure hunter, so my motives maybe aren't always angelic - but my ""Slash Dance"" through the hordes of the Dark is a thing of beauty! Innovative Gunblades and an arsenal of spectacular spells, power-ups and incredible leap combos - you have to catch the cinematic presentation of my adventures - awesome!FEATURES:An absorbing fantasy story with 40 spectacular landscapesMore than 25 types of magic in different classesLearn to play easily with 4 difficulty modes AND alternative endings that depend on your actions!Innovative Gunblades for long-range and close combat, plus new weapons and new outfitsRPG elements in the upgrading of skills and weapons, demonic special mode for the heroine (that's me!)Hidden Power-ups and a Stats screen will hook you into exploring all the levelsOver 30 classes of opponents, plus powerful Boss opponents and an ingenious level design","In X-Blades, the player takes on the role of the enchanting heroine Ayumi, who survives a breathtaking dance of blades through the Hordes of Darkness. The long-haired beautiful anime, with her pistol blades and mind-blowing leaps, whirls and swirls from one fantastic level to the next.","In X-Blades, the player takes on the role of the enchanting heroine Ayumi, who survives a breathtaking dance of blades through the Hordes of Darkness. The long-haired beautiful anime, with her pistol blades and mind-blowing leaps, whirls and swirls from one fantastic level to the next.In brief: An anime-style, opulent hack n' slay spectacle for fans of entertaining action games. X-Blades creates a fantastic universe around the attractive heroine, who has to fend off innumerable monsters and imposing boss opponents with her power and tactics. A long list of all sorts of magic spells widens the range of potential forms of attack. Once Ayumi has collected enough experience points, she can activate new skills. The anime-style level design is what really gives X-Blades its special flair. Around 40 magical indoor and outdoor worlds dazzle in an enthralling rhapsody of color. Action and magical effects are impressively incorporated through the use of cinema stylistics such as bullet time or motion blurring.Offense is the best form of defense!Forget the competition - I'll give you all the action you'll ever need! OK... I am a treasure hunter, so my motives maybe aren't always angelic - but my ""Slash Dance"" through the hordes of the Dark is a thing of beauty! Innovative Gunblades and an arsenal of spectacular spells, power-ups and incredible leap combos - you have to catch the cinematic presentation of my adventures - awesome!FEATURES:An absorbing fantasy story with 40 spectacular landscapesMore than 25 types of magic in different classesLearn to play easily with 4 difficulty modes AND alternative endings that depend on your actions!Innovative Gunblades for long-range and close combat, plus new weapons and new outfitsRPG elements in the upgrading of skills and weapons, demonic special mode for the heroine (that's me!)Hidden Power-ups and a Stats screen will hook you into exploring all the levelsOver 30 classes of opponents, plus powerful Boss opponents and an ingenious level design",3,0,1036,True,True,True,54,https://www.metacritic.com/game/pc/x-blades?ftag=MCD-06-10aaa1f,http://www.topware.com/us/x-blades.html,support@topware.com,"English, French, German, Italian, Spanish - Spain",,Gaijin Entertainment,Topware Interactive,"2, 29, 18, 62","Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing","72, 73, 1, 25, 3","Nudity, Violent, Action, Adventure, RPG"
7520,Two Worlds II HD,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/7520/header.jpg?t=1666025333,http://www.twoworlds2.com,2011-02-03,False,24.5,EUR,"Updated HD Version 2.06 (August 2018)A breathtaking journey into Antaloor's past. After the downfall of Aziraal, God of Fire, the Dark Lord Gandohar has nearly achieved his objective to disrupt the balance between the elements. Dark magic surges into the land to fill the void. Recognizing the potential for complete control over the dark powers, Gandohar starts to use the power of Aziraal trap within Kyra, the descendant of the Orphans. Despite her ancestry, Kyra cannot endure the strain. With Antaloor already in his clutches, Gandohar concocts a new plan from his stronghold in Oswaroth. There are still those who struggle against the tyrant, hoping to shift the balance of forces in their favor. The fight for Antaloor continues... Five years have passed since dramatic events brought the whole world to the edge of the abyss. The hero is a prisoner in the dungeons of Gandohar's castle. His hopes of saving his sister vanished with his freedom. Just as despair threatens to overcome him, hope comes from where he would have least expected. The Orcs, a race the hero had always hated, have put together a rescue squad that frees the hero from his bonds. He emerges into a land desecrated by evil. He embarks on a journey to shed light on Gandohar's dark past, hoping to discover a weak point in his enemy's defense. If he fails, he will lose his sister forever. Gameplay A perfect mix of flexibility, creativity and state-of-the-art technology ""Two Worlds II"" is a perfect blend of classic and innovated RPG features, atmosphere, and technology. A complex quest system and an exciting main story draw you into the world of Antaloor, made richer by secondary quest scenarios. Rich gameplay and engaging atmosphere propel the story and captures attention, promising danger and exploration throughout the many quests and video sequences. Enhanced AI, balancing standards, experienced authors, an active combat system, the innovative DEMONS™ magic management, and the PAPAK™ alchemy system guarantee enjoyment for new and experienced gamers. An artistic system of attack and defense moves has been integrated into the game. Parries and changing hit results creates a real opportunity for tactics and excitement, as the AI engage in combat and employ strategy of their own. The game also offers extreme flexibility in the weapon and armament design possibilities. The cornerstone at the heart of this feature is the newly created 'CRAFT'™ tool. Players can break down items into their basic materials and create new unique items. ""Two Worlds II"" is also graphically superb. The powerful GRACE™ engine offers technological highlights such as an unlimited number of dynamic light sources, 24 bit HDR post-processing, and Real Eye Adaptation. It will drastically reduce loading times, improve general game performance, and enable full gameplay with only moderate hardware requirements. Key features:A flexible combat system with variable attack moves, parrying and special tricks State-of-the-art technology, thanks to a powerful GRACE™ engine and special tools Lots of mini-games for breaking up gameplay Intuitive user interface for the DEMONS™ Magic system and the PAPAC™ Alchemy system Mercenaries and magically-created beings accompany the player Complex object management with movable and usable items Special CRAFT™ tool enables the individual configuration of armor and weapons Many Boss opponents, including special combat strategies and unique rewards Flexible MoSens system guarantees realistic every day and combat movements Various ways of moving, like walking, running, sprinting, riding, swimming, sailing and teleporting Captivating background story with numerous cutscenes Extensive Multiplayer part including building/setup simulation",Check out the new Velvet Edition bundle including both Two Worlds II and Pirates of the Flying Fortress DLC.,"Updated HD Version 2.06 (August 2018)A breathtaking journey into Antaloor's past. After the downfall of Aziraal, God of Fire, the Dark Lord Gandohar has nearly achieved his objective to disrupt the balance between the elements. Dark magic surges into the land to fill the void. Recognizing the potential for complete control over the dark powers, Gandohar starts to use the power of Aziraal trap within Kyra, the descendant of the Orphans. Despite her ancestry, Kyra cannot endure the strain. With Antaloor already in his clutches, Gandohar concocts a new plan from his stronghold in Oswaroth. There are still those who struggle against the tyrant, hoping to shift the balance of forces in their favor. The fight for Antaloor continues... Five years have passed since dramatic events brought the whole world to the edge of the abyss. The hero is a prisoner in the dungeons of Gandohar's castle. His hopes of saving his sister vanished with his freedom. Just as despair threatens to overcome him, hope comes from where he would have least expected. The Orcs, a race the hero had always hated, have put together a rescue squad that frees the hero from his bonds. He emerges into a land desecrated by evil. He embarks on a journey to shed light on Gandohar's dark past, hoping to discover a weak point in his enemy's defense. If he fails, he will lose his sister forever. Gameplay A perfect mix of flexibility, creativity and state-of-the-art technology ""Two Worlds II"" is a perfect blend of classic and innovated RPG features, atmosphere, and technology. A complex quest system and an exciting main story draw you into the world of Antaloor, made richer by secondary quest scenarios. Rich gameplay and engaging atmosphere propel the story and captures attention, promising danger and exploration throughout the many quests and video sequences. Enhanced AI, balancing standards, experienced authors, an active combat system, the innovative DEMONS™ magic management, and the PAPAK™ alchemy system guarantee enjoyment for new and experienced gamers. An artistic system of attack and defense moves has been integrated into the game. Parries and changing hit results creates a real opportunity for tactics and excitement, as the AI engage in combat and employ strategy of their own. The game also offers extreme flexibility in the weapon and armament design possibilities. The cornerstone at the heart of this feature is the newly created 'CRAFT'™ tool. Players can break down items into their basic materials and create new unique items. ""Two Worlds II"" is also graphically superb. The powerful GRACE™ engine offers technological highlights such as an unlimited number of dynamic light sources, 24 bit HDR post-processing, and Real Eye Adaptation. It will drastically reduce loading times, improve general game performance, and enable full gameplay with only moderate hardware requirements. Key features:A flexible combat system with variable attack moves, parrying and special tricks State-of-the-art technology, thanks to a powerful GRACE™ engine and special tools Lots of mini-games for breaking up gameplay Intuitive user interface for the DEMONS™ Magic system and the PAPAC™ Alchemy system Mercenaries and magically-created beings accompany the player Complex object management with movable and usable items Special CRAFT™ tool enables the individual configuration of armor and weapons Many Boss opponents, including special combat strategies and unique rewards Flexible MoSens system guarantees realistic every day and combat movements Various ways of moving, like walking, running, sprinting, riding, swimming, sailing and teleporting Captivating background story with numerous cutscenes Extensive Multiplayer part including building/setup simulation",14,66,3873,True,True,False,75,https://www.metacritic.com/game/pc/two-worlds-ii?ftag=MCD-06-10aaa1f,http://www.topware.com,support@topware.com,"English, French, German, Italian, Spanish - Spain, Czech, Polish, Russian","English, German, Russian",Reality Pump Studios,"Topware Interactive, ACE","2, 1, 49, 36, 9, 38, 27, 22, 28, 29, 35, 23, 43, 62","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, In-App Purchases, Steam Cloud, Remote Play on TV, Family Sharing",3,RPG
7530,Two Worlds II Castle Defense,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/7530/header.jpg?t=1577597494,http://www.twoworlds2.com/cd/about-en.html,2011-06-14,False,9.75,EUR,"While the bloody battle between Gandohar’s troops and the armies of the Orcs is raging in front of the gates of Oswaroth, the emperor waits in the depths of his palace on the outcome of the struggle for power. However, he does not know that an elite troop of Orcs, led by Rogdor, is making its way through secret paths into the fortress and is now close to the portals of the throne room... Gameplay Utilize the opportunity to slip into the role of the Emperor Gandohar and his henchman Sordahon! These villains from the ""Two Worlds"" universe are now playable for the first time ever in this strategy game, thus opening an entirely new perspective into the vast world of Antaloor. Using foresight and skill, you must defend abandoned ruins, dark forests and winding catacombs against the onrushing Orcs. Ward off each attack with clever tactics and weaponry, defending Gandohar's throne in the Oswaroth fortress! Are you ready to break the high score and confront the ultimate Castle Defense challenge against opponents from around the world? Key features: Comprehensive campaign mode provides an immersive approach to this strategic title Jump right into the Arena mode for instant action Content based on both ""Two Worlds"" role-playing games A range of environments including ruins, forests and catacombs Two distinct playable characters to lead your army, both equipped with special attacks such as Fire Damage or Ice Bomb Six uniquely different, upgradeable combat units such as Magicians and Rangers Dozens of different enemy archetypes in over 20 independent classes Advanced unit management with a variety of powers at your disposal Massive levels with up to 50 units on-screen simultaneously Individual graphics and sound settings Atmospherically dense level based soundtrack Competitive online high-score hunting in Campaign and Arena modes","While the bloody battle between Gandohar’s troops and the armies of the Orcs is raging in front of the gates of Oswaroth, the emperor waits in the depths of his palace on the outcome of the struggle for power.","While the bloody battle between Gandohar’s troops and the armies of the Orcs is raging in front of the gates of Oswaroth, the emperor waits in the depths of his palace on the outcome of the struggle for power. However, he does not know that an elite troop of Orcs, led by Rogdor, is making its way through secret paths into the fortress and is now close to the portals of the throne room... Gameplay Utilize the opportunity to slip into the role of the Emperor Gandohar and his henchman Sordahon! These villains from the ""Two Worlds"" universe are now playable for the first time ever in this strategy game, thus opening an entirely new perspective into the vast world of Antaloor. Using foresight and skill, you must defend abandoned ruins, dark forests and winding catacombs against the onrushing Orcs. Ward off each attack with clever tactics and weaponry, defending Gandohar's throne in the Oswaroth fortress! Are you ready to break the high score and confront the ultimate Castle Defense challenge against opponents from around the world? Key features: Comprehensive campaign mode provides an immersive approach to this strategic title Jump right into the Arena mode for instant action Content based on both ""Two Worlds"" role-playing games A range of environments including ruins, forests and catacombs Two distinct playable characters to lead your army, both equipped with special attacks such as Fire Damage or Ice Bomb Six uniquely different, upgradeable combat units such as Magicians and Rangers Dozens of different enemy archetypes in over 20 independent classes Advanced unit management with a variety of powers at your disposal Massive levels with up to 50 units on-screen simultaneously Individual graphics and sound settings Atmospherically dense level based soundtrack Competitive online high-score hunting in Campaign and Arena modes",0,0,307,True,True,False,,,http://www.twoworlds2.com/cd/,support@topware.com,"English, French, German, Italian, Russian, Spanish - Spain","English, Spanish - Spain",Reality Pump Studios,Topware Interactive,"2, 29, 23, 62","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing",2,Strategy
7600,Sid Meier's Railroads!,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/7600/header.jpg?t=1777585143,http://www.2kgames.com/railroads/railroads.html,2007-05-04,False,9.99,EUR,"Sid Meier's Railroads! marks the return of the watershed title in simulation/strategy gaming that launched the popular ""tycoon"" genre, and inspired a new generation of games. Sid Meier's Railroads! comes home to its original creator, the legendary Sid Meier, who, together with his team at Firaxis Games, will take this game to a whole new level of fun! The greatest railroad building game of all time is back in a vibrant 3D world delivering a streamlined interface and unmatched gameplay, that's easy to learn yet challenging to master. Creators of the world's best strategy game, Civilization IV, Sid Meier and Firaxis Games put you in charge of building the greatest rail empire in the nation - managing trains, cargo and your bottom line - while engaging in all-out corporate warfare against rival tycoons, slick entrepreneurs, and robber barons! *Multiplayer available in LAN mode only.","Sid Meier's Railroads! marks the return of the watershed title in simulation/strategy gaming that launched the popular ""tycoon"" genre, and inspired a new generation of games. Sid Meier's Railroads!","Sid Meier's Railroads! marks the return of the watershed title in simulation/strategy gaming that launched the popular ""tycoon"" genre, and inspired a new generation of games. Sid Meier's Railroads! comes home to its original creator, the legendary Sid Meier, who, together with his team at Firaxis Games, will take this game to a whole new level of fun! The greatest railroad building game of all time is back in a vibrant 3D world delivering a streamlined interface and unmatched gameplay, that's easy to learn yet challenging to master. Creators of the world's best strategy game, Civilization IV, Sid Meier and Firaxis Games put you in charge of building the greatest rail empire in the nation - managing trains, cargo and your bottom line - while engaging in all-out corporate warfare against rival tycoons, slick entrepreneurs, and robber barons! *Multiplayer available in LAN mode only.",0,0,2623,True,True,False,77,https://www.metacritic.com/game/pc/sid-meiers-railroads!?ftag=MCD-06-10aaa1f,,,"English, French, German, Italian, Spanish - Spain",,"Firaxis Games, Feral Interactive (Mac)","2K, Feral Interactive (Mac)","2, 1, 62","Single-player, Multi-player, Family Sharing",2,Strategy
